Sku	Descrição	Sessão	Sub Sessão	Marca	Fabricante	NCM	Ean13	Peso	Peso com embalagem	Comprimento	Largura	Altura	Foto	Preço	Preço Promocional	Possuí estoque
3768	FECHADURA PORTA SALAO TOPIC/ BESTA 2.2/ 2.7 - KOREA	Auto Peças	Fechaduras	Fechaduras			7908304845446	255		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/3768.jpg	48,42	48,42	N
3772	TAMPA VALVULA BESTA 2.7	Auto Peças	Diversos	Diversos	Kia Motors			870		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/3772.jpg	88,56	88,56	N
3780	MACANETA EXTERNA PORTA DIANT. LD TOWNER - KOREA	Auto Peças	Maçanetas			83023000	7908304846412	200	200	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/3780.jpg	15,21	15,21	S
3781	MACANETA EXTERNA PORTA DIANT. LE TOWNER	Auto Peças	Maçanetas			83023000	7908304846429	80	80	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/3781.jpg	10,05	10,05	S
3803	CABO TRANSMISSAO/SELETOR H100 12 LUG. (JG) - KOREA	Auto Peças	Cabos	Cabos	Hyundai		7908304843497	1240		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/3803.jpg	210,25	210,25	N
3811	MACANETA INTERNA PORTA CORRER H100	Auto Peças	Maçanetas			83023000	7908304846511	200	200	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/3811.jpg	6,12	6,12	S
3857	CABO FREIO DIANT. BESTA 2.7 - KOREA	Auto Peças	Cabos	Cabos	Kia Motors			595		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/3857.jpg	68,8	68,8	N
3858	TRANSFERIDO PARA 9913 - CABO TRANSMISSAO PRETO BESTA GS 2.7 - KOREA	Auto Peças	Cabos	Cabos	Kia Motors		7908304843466	960		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/3858.jpg	145,45	145,45	N
3865	TRANSFERIDO PARA 9913 - COXIM MOTOR BESTA 2.2	Auto Peças	Coxins	Coxins			7908304844326	500		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/3865.jpg	43,66	43,66	N
3905	EIXO ENTALHADO  BESTA 2.7 93/97 / GS 2.7 98/... - KOREA	Auto Peças	Diversos	Diversos	Asia Motors			2465		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/3905.jpg	519,52	519,52	N
3905	EIXO ENTALHADO  BESTA 2.7 93/97 / GS 2.7 98/... - KOREA	Auto Peças	Diversos	Diversos	Kia Motors			2465		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/3905.jpg	519,52	519,52	N
3913	CILINDRO MESTRE FREIO ALFA 164 2.0/ 2.5/ 3.0 89/92 ALUMINIO 12V N  ORIG. 60743581/ 60760126 - METELLI	Auto Peças	Cilindros	Cilindros			7908304858309	625		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/3913.jpg	134,19	134,19	S
3940	VALVULA TERMOSTATICA TOPIC 94/97 / BESTA GS 3.0 97/... / BONGO K2400 93/97 / CERES 94/95 - KOREA	Auto Peças	Válvulas			84818021	7908304873418	105	105	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/3940.jpg	49,31	49,31	N
3951	TAMPA DO DISTRIBUIDOR TOWNER  - KOREA	Auto Peças	Diversos	Diversos	Asia Motors		7908304847860	105		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/3951.jpg	71,73	71,73	N
3955	CABO FREIO TRAS. TOPIC - KOREA	Auto Peças	Cabos	Cabos	Asia Motors			1200		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/3955.jpg	88,95	88,95	N
3956	CABO SELETOR VERMELHO TOPIC - KOREA	Auto Peças	Cabos	Cabos	Asia Motors			945		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/3956.jpg	137,93	137,93	N
3959	CABO SELETOR VERMELHO BESTA 2.7 - KOREA	Auto Peças	Cabos	Cabos	Kia Motors			950		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/3959.jpg	128,91	128,91	N
3962	BICO INJETOR COMPLETO H100/ L300	Auto Peças	Diversos	Diversos	Hyundai		7908304842636	125		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/3962.jpg	251,99	251,99	N
3962	BICO INJETOR COMPLETO H100/ L300	Auto Peças	Diversos	Diversos	Mitsubishi		7908304842636	125		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/3962.jpg	251,99	251,99	N
3978	CILINDRO RODA LD/ LE CORDOBA 1.6 97/... C/ ABS/ GOLF 1.6/ 1.8I 80 1.6/ 1.9/ 2.0 C/ ABS 95/98 ALUMINIO DIAM: 19 50 N  ORIG. 1HO611053 - METELLI	Auto Peças	Cilindros	Cilindros			7908304858538	120		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/3978.jpg	40,92	40,92	S
3980	CILINDRO RODA LD S/ ABS ELANTRA 1.6 / 1.8 / SONATA 1.8 / 2.0 95/98 - METELLI	Auto Peças	Cilindros	Cilindros			7908304858446	100		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/3980.jpg	18,83	18,83	S
3995	CILINDRO RODA LD/ LE AUDI 80/ 100 1.6/ 2.0 PASSAT/ VARIANT 1.6/ 1.8 94/... ALUMINIO N  ORIG. 357611053B - METELLI	Auto Peças	Cilindros	Cilindros			7908304858507	135		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/3995.jpg	30,74	30,74	S
70002	CILINDRO IGNICAO C/CHAVE EFFA 1.0 8V / PICKUP 09/... - ORIGINAL EFFA	Auto Peças	Cilindros		Effa	85119000	7908304821464	300	300	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70002.jpg	76,86	76,86	S
70009	LANTERNA PARA-CHOQUE TRAS. EFFA START 1.0 8V 09/... - ORIGINAL EFFA	Auto Peças	Diversos	Diversos	Effa	85122022	7908304827039	340		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70009.jpg	65,86	65,86	N
70010	CHAVE SETA C/ TEMPORIZADOR EFFA 1.0 8V / PICKUP 09/... - ORIGINAL EFFA	Auto Peças	Diversos		Effa	85353017	7908304823840	800	800	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70010.jpg	204,05	204,05	S
70011	PESCADOR BOMBA OLEO EFFA 1.0 8V / PICKUP 09/... - ORIGINAL EFFA	Auto Peças	Diversos		Effa	84139190	7908304828548	800	800	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70011.jpg	40,27	40,27	S
70013	JG CABO VELAS EFFA 1.0 8V / PICKUP 09/... - ORIGINAL EFFA	Auto Peças	Cabos		Effa	85443000	7908304820825	260	260	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70013.jpg	55,96	55,96	S
70016	TAMPA VALVULA TERMOSTATICA EFFA 1.0 8V / PICKUP 09/... - ORIGINAL EFFA	Auto Peças	Válvulas		Effa	84099190	7908304833719	200	200	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70016.jpg	24,31	24,31	S
70019	COMANDO VALVULAS EFFA START 1.0 8V 09/... / TOWNER JR / CHANA 09/... (SISTEMA BOSCH) - ORIGINAL EFFA	Auto Peças	Comandos De Válvulas	Comandos De Válvulas	Chana	84099190	7908304823772	3000		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70019.jpg	268,08	268,08	N
70019	COMANDO VALVULAS EFFA START 1.0 8V 09/... / TOWNER JR / CHANA 09/... (SISTEMA BOSCH) - ORIGINAL EFFA	Auto Peças	Comandos De Válvulas	Comandos De Válvulas	Effa	84099190	7908304823772	3000		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70019.jpg	268,08	268,08	N
70020	CONEXAO AGUA SUPERIOR RADIADOR ALUM. EFFA 1.0 8V / PICKUP 09/... - ORIGINAL EFFA	Auto Peças	Diversos	Diversos	Effa	87089100	7908304823826	200		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70020.jpg	47,54	47,54	N
70021	JUNTA TAMPA CORREIA DENTADA EFFA 1.0 8V / PICKUP 09/... - ORIGINAL EFFA	Auto Peças	Diversos	Diversos	Effa		7908304826865	80		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70021.jpg	5,12	5,12	N
70022	COLETOR ESCAPE C/ ABERTURA SONDA LAMBDA EFFA 1.0 8V / TOWNER VAN/JR 10/... - ORIGINAL EFFA	Auto Peças	Diversos		Effa	84099115	7908304823758	2000	2000	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70022.jpg	242,35	242,35	S
70023	MIOLO C/CHAVE (CILINDRO) PORTA DIANT. LD/LE EFFA 1.0 8V / PICKUP 09/... - ORIGINAL EFFA	Auto Peças	Diversos		Effa	87089990	7908304827831	200	200	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70023.jpg	25,76	25,76	N
70025	TAMPA TANQUE COMBUSTIVEL EFFA 1.0 8V 09/... / TOWNER VAN 10/... - ORIGINAL EFFA	Auto Peças	Diversos		Effa	87089990	7908304833542	250		11.00	0	14	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70025.jpg	45,91	45,91	S
70028	BOMBA COMBUSTIVEL EFFA START 1.0 8V 09/... - ORIGINAL EFFA	Auto Peças	Diversos		Effa	84133010	7908304818532	800	800	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70028.jpg	386,97	386,97	S
70029	CABO ACELERADOR EFFA 1.0 8V PICKUP 09/... / TOWNER JR 10/... - ORIGINAL EFFA	Auto Peças	Cabos	Cabos	Effa		7908304820719	200		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70029.jpg	40,76	40,76	N
70031	ANEL ESCAPAMENTO EFFA 1.0 8V / PICKUP 09/... - ORIGINAL EFFA	Auto Peças	Original Effa		Effa	87089990	7908304817412	100	100	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70031.jpg	8,11	8,11	S
70032	RADIADOR EFFA 1.0 8V 09/... / TOWNER JR 10/... - ORIGINAL EFFA	Auto Peças	Radiadores		Effa	87089100	7908304812738	2670	2670	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70032.jpg	476,82	476,82	S
70033	VALVULA SANGRIA RADIADOR EFFA 1.0 8V / PICKUP 09/... - ORIGINAL EFFA	Auto Peças	Radiadores		Effa	87089100	7908304834143	50	50	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70033.jpg	5,55	5,55	N
70034	RESERVATORIO AGUA RADIADOR C/TAMPA EFFA 1.0 8V / PICKUP 09/... - ORIGINAL EFFA	Auto Peças	Radiadores		Effa	87089100	7908304830336	200	200	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70034.jpg	31,8	31,8	S
70035	TAMPA RESERVATORIO RADIADOR EFFA 1.0 8V / PICKUP 09/... (RESERVATORIO: ISAPA 70034) - ORIGINAL EFFA	Auto Peças	Radiadores		Effa	87089100	7908304833528	50	50	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70035.jpg	4,15	4,15	S
70036	CABO EMBREAGEM EFFA 1.0 8V / PICKUP 09/... - ORIGINAL EFFA	Auto Peças	Cabos	Cabos	Effa		7908304820740	800		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70036.jpg	75,75	75,75	N
70037	CABO MUDANCA ENGATE EFFA 1.0 8V / PICKUP 09/... - ORIGINAL EFFA	Auto Peças	Cabos		Effa	87089990	7908304820795	300	300	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70037.jpg	133,5	133,5	S
70038	VALVULA RESPIRO EIXO CARDAN EFFA 1.0 8V / PICKUP 09/... - ORIGINAL EFFA	Auto Peças	Válvulas	Válvulas	Effa	87085099	7908304834136	40		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70038.jpg	3,29	3,29	S
70040	COROA E PINHAO (41x8) EFFA 1.0 8V PICKUP 09/... / TOWNER JR 10/... - ORIGINAL EFFA	Auto Peças	Coroa E Pinhão		Effa	87085099	7908304823857	1500	1500	25.50	21,5	8,5	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70040.jpg	246,31	246,31	S
70042	POLIA DO COMANDO VARIAVEL (VVT) COROLLA 1.6/1.8 SET-02/08 BRAD PITT MOTOR 1ZZFE/3ZZFE (APLICA C/KITS 26535 / 24251) - FRONTIER	Auto Peças	Kit Corrente	Kit Corrente	Toyota	84099190	7908304849895	1150		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70042.jpg	464,66	464,66	N
70045	POLIA DO COMANDO VARIAVEL (VVT) ADMISSAO CAPTIVA 2.4 09/10 / MALIBU 2.4 10/13 (APLICA C/KITS 29785 E 28619) - FRONTIER	Auto Peças	Kit Corrente	Kit Corrente	General Motors	84099190	7908304850037	1440		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70045.jpg	678,38	678,38	N
70058	AMORTECEDOR DIANT. A GAS LE FORESTER SFS 97/05-02 - CORVEN	Auto Peças	Amortecedores	Amortecedores	Subaru		7898480909585	5690		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70058.jpg	278	278	S
70059	AMORTECEDOR DIANT. A GAS LD FORESTER SFS 97/05-02 - CORVEN	Auto Peças	Amortecedores	Amortecedores	Subaru		7898480909578	5690		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70059.jpg	277,99	277,99	S
70062	AMORTECEDOR DIANT. A GAS LE FORESTER SGS 06-02/01-03 - CORVEN	Auto Peças	Amortecedores	Amortecedores	Subaru		7898480909622	600		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70062.jpg	322,34	322,34	N
70063	AMORTECEDOR DIANT. A GAS LD FORESTER SGS 06-02/01-03 - CORVEN	Auto Peças	Amortecedores	Amortecedores	Subaru		7898480909615	5410		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70063.jpg	264,34	264,34	S
70064	AMORTECEDOR TRAS. A GAS LE FORESTER SGS 06-02/01-03 - CORVEN	Auto Peças	Amortecedores	Amortecedores	Subaru		7898480909646	600		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70064.jpg	217,67	217,67	S
70065	AMORTECEDOR TRAS. A GAS LD FORESTER SGS 06-02/01-03 - CORVEN	Auto Peças	Amortecedores	Amortecedores	Subaru		7898480909639	600		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70065.jpg	217,67	217,67	S
70066	AMORTECEDOR DIANT. A GAS LE OUTLANDER CW_W 11-06/? - CORVEN	Auto Peças	Amortecedores	Amortecedores	Mitsubishi		7898480908496	5240		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70066.jpg	194,54	194,54	S
70069	AMORTECEDOR DIANT. A GAS LE LEGACY 1 89/94 - CORVEN	Auto Peças	Amortecedores	Amortecedores	Subaru		7898480908144	600		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70069.jpg	314	314	S
70070	AMORTECEDOR DIANT. A GAS LD LEGACY 1 89/94 - CORVEN	Auto Peças	Amortecedores	Amortecedores	Subaru		7898480908137	600		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70070.jpg	314	314	S
70071	AMORTECEDOR TRAS. A GAS LE LEGACY 1 89/94 - CORVEN	Auto Peças	Amortecedores	Amortecedores	Subaru		7898480908168	600		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70071.jpg	314	314	S
70072	AMORTECEDOR TRAS. A GAS LD LEGACY 1 89/94 - CORVEN	Auto Peças	Amortecedores	Amortecedores	Subaru		7898480908151	600		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70072.jpg	314,01	314,01	S
70073	AMORTECEDOR DIANT. A GAS LE LEGACY 2 94/99 - CORVEN	Auto Peças	Amortecedores	Amortecedores	Subaru		7898480908182	4070		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70073.jpg	398,59	398,59	S
70074	AMORTECEDOR DIANT. A GAS LD LEGACY 2 94/99 - CORVEN	Auto Peças	Amortecedores	Amortecedores	Subaru		7898480908175	4710		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70074.jpg	398,59	398,59	S
70076	AMORTECEDOR TRAS. A GAS LD LEGACY 2 94/99 - CORVEN	Auto Peças	Amortecedores	Amortecedores	Subaru		7898480908199	5120		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70076.jpg	400,52	400,52	S
70077	AMORTECEDOR DIANT. A GAS LE LEGACY 3 98/03 - CORVEN	Auto Peças	Amortecedores	Amortecedores	Subaru		7898480908229	4710		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70077.jpg	314	314	S
70079	AMORTECEDOR TRAS. A GAS LEGACY 3 98/03 - CORVEN	Auto Peças	Amortecedores	Amortecedores	Subaru		7898480908236	600		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70079.jpg	276,02	276,02	S
70088	MECANISMO INTERNO LIMPADOR PARABRISA EFFA START / TOWNER JR?1.0 8V 10/... - ORIGINAL EFFA	Auto Peças	Diversos		Effa	87089990	7908304827800	610	610	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70088.jpg	79,92	79,92	S
70091	RESERVATORIO C/MOTOR LIMPADOR DIANT. TOWNER?1.0 8V / TOWNER JR 10/... - ORIGINAL EFFA	Auto Peças	Diversos		Effa	87089990	7908304830343	390	390	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70091.jpg	89,8	89,8	S
70092	ESGUICHO LIMPADOR TRAS. TOWNER?1.0 8V 10/... - ORIGINAL EFFA	Auto Peças	Diversos	Diversos	Effa	87089990	7908304825035	10		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70092.jpg	3,42	3,42	S
70098	BORRACHA INF. PORTA CORREDICA LE EFFA START / TOWNER 1.0 8V 10/... - ORIGINAL EFFA	Auto Peças	Borrachas	Borrachas	Effa		7908304820368	190		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70098.jpg	5,87	5,87	N
70100	BORRACHA PORTA DIANT. (INTEIRICA) EFFA START?/ TOWNER JR?1.0 8V 10/... - ORIGINAL EFFA	Auto Peças	Borrachas		Effa	87089990	7908304820375	620	620	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70100.jpg	42,8	42,8	N
70105	KIT COIFA HOMOC. LADO CAMBIO 147 / FIORINO / OGGI / SPAZIO / PANORAMA .../84 (1 COIFA, 1 TRAVA) - AUTOTEC	Auto Peças	Kit Coifa Homocinética	Kit Coifa Homocinética	Fiat		7899172085259	200		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70105.jpg	15,31	15,31	S
70106	KIT COIFA HOMOC. LADO RODA BRAVA 1.8 00/03 / MAREA 1.8 16V S/ABS EXCETO TURBO 98/04 / MAREA 1.8 WEEKEND S/ABS EXCETO TURBO 98/06 (1 COIFA, 1 GRAXA, 2 ABRAC, 1 TRAVA) - AUTOTEC	Auto Peças	Kit Coifa Homocinética	Kit Coifa Homocinética	Fiat		7899172089653	200		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70106.jpg	6	6	N
70112	KIT COIFA HOMOC. LADO RODA TEMPRA 2.0 8V/16V 92/99/ TIPO 2.0 92/... (1 COIFA, 1 GRAXA, 2 ABRAC, 1 TRAVA) - AUTOTEC	Auto Peças	Kit Coifa Homocinética	Kit Coifa Homocinética	Fiat	87089990	7899172075700	200		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70112.jpg	6,14	6,14	S
70113	KIT COIFA HOMOC. LADO CAMBIO TEMPRA/SW 8V/16V 92/99 / FIAT ARG. TEMPRA/TIPO 2.0 93/... / TEMPRA TURBO 16V S/ABS (1 COIFA, 1 GRAXA, 2 ABRAC, 2 TRAVAS, 1 FLANGE) - AUTOTEC	Auto Peças	Kit Coifa Homocinética	Kit Coifa Homocinética	Fiat		7899172075731	200		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70113.jpg	11,54	11,54	N
70127	KIT COIFA HOMOC. LADO RODA OMEGA 3.0 93/99/ OMEGA 4.1 94/99/ SUPREMA 3.0 93/99/ SUPREMA 4.1 94/99 (1 COIFA, 1 GRAXA, 2 ABRAC, 1 TRAVA, 2 FLANGES) - AUTOTEC	Auto Peças	Kit Coifa Homocinética	Kit Coifa Homocinética	General Motors		7899172085334	200		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70127.jpg	31,54	31,54	S
70149	KIT COIFA HOMOC. LADO CAMBIO PASSAT 74/89/ GOL/ VOYAGE/ PARATI 80/95 TDS (1 COIFA, 1 FLANGE, 1 GRAXA, 2 ABRAC) - AUTOTEC	Auto Peças	Kit Coifa Homocinética	Kit Coifa Homocinética	Volkswagen	87089990	7899172075540	200		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70149.jpg	11,81	11,81	N
70167	BOMBA DIRECAO HIDRAULICA S/POLIA HILUX PICKUP 2.4 2L 4X2 88/97 LN85 (EMBAL. 4 PCS) - NAKAMOTO	Auto Peças	Diversos		Toyota	84136019	7908304858705	3500	3500	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70167.jpg	683,36	683,36	N
70172	TRANSFERIDO PARA 16015 - BOMBA DIRECAO HIDRAULICA MASTER 2.5 TDS - NAKAMOTO	Auto Peças	Diversos	Diversos	Renault			1500		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70172.jpg	506,58	506,58	N
70173	TRANSFERIDO PARA 27560 BOMBA DIRECAO HIDRAULICA SPRINTER CDI 2.2 16V 00/... - NAKAMOTO	Auto Peças	Diversos	Diversos	Mercedes Benz	84136019	7908304858699	0		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70173.jpg	508,25	508,25	N
70178	BANDEJA LD C/PIVO E C/BUCHA DUSTER 11/... / OROCH 16/...  - DLZ	Auto Peças	Bandejas E Braços	DLZ	Renault	87089990	6941200082868	3000	3000	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70178.jpg	135,78	135,78	S
70179	BANDEJA LE C/PIVO E C/BUCHA DUSTER 11/... / OROCH 16/...  - DLZ	Auto Peças	Bandejas E Braços	DLZ	Renault	87089990	6941200083551	3000	3000	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70179.jpg	135,78	135,78	S
70180	BANDEJA INF. LD C/PIVO E C/BUCHA HILUX PITBULL 05/... - DLZ	Auto Peças	Bandejas E Braços	DLZ	Toyota	87089990	6941200082400	7900	7900	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70180.jpg	282,37	282,37	S
70181	BANDEJA INF. LE C/PIVO E C/BUCHA HILUX PITBULL 05/... - DLZ	Auto Peças	Bandejas E Braços	DLZ	Toyota	87089990	6941200082608	7880	7880	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70181.jpg	282,37	282,37	S
70188	TRINCO JANELA FIXA LATERAL EFFA START 1.0 8V 09/... / TOWNER 1.0 8V 10/... - ORIGINAL EFFA	Auto Peças	Original Effa	Original Effa	Effa	87082919	7908304833863	20		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70188.jpg	6,83	6,83	N
70189	SUPORTE JANELA FIXA LATERAL EFFA START 1.0 8V 09/... / TOWNER 1.0 8V 10/... - ORIGINAL EFFA	Auto Peças	Original Effa	Original Effa	Effa	87082919	7908304833269	150		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70189.jpg	6,83	6,83	S
70192	TRAVA FECHADURA PORTA CORREDICA LE EFFA START 1.0 8V 09/... / TOWNER 1.0 8V 10/... - ORIGINAL EFFA	Auto Peças	Original Effa	Original Effa	Effa	87082999	7908304833818	250		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70192.jpg	15,8	15,8	S
70193	TRAVA FECHADURA PORTA CORREDICA LD EFFA START 1.0 8V 09/... / TOWNER 1.0 8V 10/... - ORIGINAL EFFA	Auto Peças	Original Effa	Original Effa	Effa	87082999	7908304833801	200		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70193.jpg	15,8	15,8	S
70194	MACANETA EXT. PORTA CORREDICA LE EFFA START 1.0 8V 09/... / TOWNER 1.0 8V 10/... - ORIGINAL EFFA	Auto Peças	Diversos	Diversos	Effa	83023000	7908304827459	300		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70194.jpg	41,74	41,74	S
70195	MACANETA EXT. PORTA CORREDICA LD EFFA START 1.0 8V 09/... / TOWNER 1.0 8V 10/... - ORIGINAL EFFA	Auto Peças	Diversos	Diversos	Effa		7908304827442	200		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70195.jpg	46,32	46,32	S
70196	MACANETA INT. PORTA CORREDICA LE EFFA START 1.0 8V 09/... / TOWNER 1.0 8V 10/... - ORIGINAL EFFA	Auto Peças	Diversos	Diversos	Effa		7908304827466	200		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/70196.jpg	25,87	25,87	S
